Date,ATR_14,ATR_25,ATR_50,ATR_100,ATR_250,ATR_500
14/02/2007,59.70714286,65.692,64.306,66.742,75.102,63.5582
13/02/2007,66.02857143,66.204,64.864,67.129,75.1456,63.5446
12/02/2007,66.71428571,68.24,65.48,67.309,75.1264,63.5028
09/02/2007,66.88571429,70.088,66.498,67.583,75.1352,63.449
08/02/2007,68.34285714,70.612,67.398,67.549,75.0884,63.4072
07/02/2007,68.42142857,72.476,67.804,67.7,75.0612,63.3632
06/02/2007,69.25714286,74.536,68.63,67.929,75.3612,63.343
05/02/2007,71.27857143,74.624,69.652,68.252,75.478,63.4054
02/02/2007,67.80714286,72.348,68.582,67.929,75.2332,63.2648
01/02/2007,68.63571429,71.248,68.05,67.55,75.0212,63.1274
31/01/2007,71.71428571,69.608,68.374,67.452,74.992,63.1158
30/01/2007,73.15714286,70.36,68.988,68.312,75.1168,63.1836
29/01/2007,74.02857143,70.804,69.484,68.554,75.2452,63.1944
26/01/2007,73.00714286,69.128,68.474,67.832,74.96,63.0316
25/01/2007,74.85714286,67.368,68.372,67.907,74.8968,63.0134
24/01/2007,70.02857143,65.044,66.7,67.267,74.7476,62.909
23/01/2007,73.36428571,66.128,66.576,67.172,74.8968,62.8994
22/01/2007,76.80714286,66.112,66.24,67.192,74.9724,62.8554
19/01/2007,74.85,64.724,66.884,66.966,74.9056,62.7754
18/01/2007,74.72142857,64.744,67.64,66.9,74.9704,62.7568
17/01/2007,75.16428571,64.988,67.236,66.863,74.9696,62.776
16/01/2007,71.93571429,64.964,67.138,67.015,74.9472,62.7358
15/01/2007,71.73571429,64.324,66.984,67.031,75.0164,62.674
12/01/2007,67.45,62.652,65.588,66.471,74.7696,62.5456
11/01/2007,64.75714286,61.144,65.114,65.765,74.5552,62.4088
10/01/2007,62.7,62.92,65.632,65.704,74.5008,62.3972
09/01/2007,63.95714286,63.524,65.932,65.746,74.4864,62.4178
08/01/2007,62.94285714,62.72,65.142,65.596,74.2968,62.3224
05/01/2007,59.78571429,62.908,64.232,65.346,74.1472,62.1944
04/01/2007,57.82857143,64.184,64.112,65.441,74.0764,62.2064
03/01/2007,54.61428571,63.132,63.458,65.538,73.8652,62.0952
02/01/2007,52.20714286,62.724,62.8,65.382,73.596,61.9396
29/12/2006,54.02857143,64.68,63.206,65.716,73.8276,61.96
28/12/2006,53.47857143,64.816,63.702,65.892,73.9628,61.9128
27/12/2006,53.28571429,64.852,63.65,65.818,73.8568,61.8646
22/12/2006,56.6,67.14,65.04,66.766,73.9672,61.9188
21/12/2006,59.87142857,67.616,65.444,66.849,73.8808,61.8484
20/12/2006,61.02857143,68.164,65.334,67.325,73.7664,61.8162
19/12/2006,61.56428571,67.82,65.588,67.215,73.702,61.7636
18/12/2006,66.89285714,69.376,66.064,67.903,73.8368,61.7594
15/12/2006,68.49285714,68.356,65.438,68.011,73.6768,61.7338
14/12/2006,68.01428571,67.024,65.526,67.738,73.5404,61.678
13/12/2006,70.75714286,66.368,65.816,68.506,73.5508,61.641
12/12/2006,74.77142857,69.044,66.414,69.532,73.592,61.675
11/12/2006,74.85,70.536,66.252,70,73.4668,61.684
08/12/2006,74.92142857,69.484,65.916,70.205,73.3548,61.5838
07/12/2006,75.82142857,69.312,66.618,70.768,73.3196,61.5116
06/12/2006,77.61428571,69.644,68.39,70.879,73.2536,61.5158
05/12/2006,77.29285714,68.524,69.032,70.874,73.1572,61.491
04/12/2006,76.67857143,69.084,69.696,71.752,73.1188,61.4346
01/12/2006,74.22857143,68.344,69.178,72.073,72.874,61.3186
30/11/2006,72.58571429,68.34,69.394,71.989,72.7508,61.2638
29/11/2006,70.62857143,67.564,69.138,71.791,72.8796,61.1668
28/11/2006,65.96428571,65.556,68.668,71.2,72.7512,61.0564
27/11/2006,66.50714286,64.04,67.7,70.923,72.7284,60.9494
24/11/2006,67.83571429,63.784,67.596,70.947,72.6964,60.9018
23/11/2006,64.27857143,62.876,67.228,70.694,72.634,60.8066
22/11/2006,62.3,61.732,66.852,70.327,72.384,60.8086
21/11/2006,62.1,62.588,67.276,70.713,72.3248,60.803
20/11/2006,59.84285714,62.448,67.05,71.555,72.1776,60.7164
17/11/2006,60.07142857,62.94,66.53,72.372,71.9976,60.644
16/11/2006,61.17142857,63.272,67.636,72.38,71.876,60.604
15/11/2006,61.34285714,62.504,67.624,72.553,71.9124,60.5482
14/11/2006,61.10714286,63.356,67.19,72.377,71.9592,60.5794
13/11/2006,60.07142857,62.752,67.442,72.187,71.8896,60.5586
10/11/2006,60.78571429,62.52,67.834,72.563,71.9068,60.5448
09/11/2006,62.22857143,64.028,67.768,72.91,71.9116,60.523
08/11/2006,64.52142857,65.264,68.144,73.259,71.9396,60.5532
07/11/2006,61.71428571,63.784,67.048,73.038,71.7332,60.4278
06/11/2006,60.65714286,61.968,66.16,73.205,71.5388,60.3772
03/11/2006,62.35714286,62.348,66.49,74.209,71.5472,60.409
02/11/2006,64.44285714,63.924,66.892,74.759,71.5328,60.3482
01/11/2006,66.23571429,67.136,67.078,75.779,71.5868,60.2894
31/10/2006,66.54285714,69.54,67.354,75.969,71.8944,60.302
30/10/2006,66.45,70.308,66.416,76.284,71.7924,60.2268
27/10/2006,64.24285714,70.012,65.776,77.024,71.9812,60.1296
26/10/2006,62.19285714,70.448,65.56,77.196,72.3604,60.0892
25/10/2006,64.31428571,70.712,66.05,77.863,72.4244,60.1206
24/10/2006,65.44285714,71.78,66.46,77.838,72.4492,60.1286
23/10/2006,66.05,71.36,66.77,78.158,72.4588,60.103
20/10/2006,64.59285714,71.408,67.618,79.085,72.3648,60.0908
19/10/2006,63.33571429,71.58,67.964,79.904,72.39,60.0862
18/10/2006,66.21428571,71.972,68.226,80.825,72.5248,60.0338
17/10/2006,70.22142857,71.964,68.082,82.358,72.6212,60.038
16/10/2006,72.50714286,71.652,67.986,82.844,72.8944,59.96
13/10/2006,73.22857143,70.12,68.492,83.149,72.7156,59.8836
12/10/2006,73.20714286,72,68.254,84.115,72.5728,59.8492
11/10/2006,75.52857143,72.744,69.316,85.505,72.6684,59.861
10/10/2006,74.24285714,71.024,68.842,85.422,72.8188,59.7606
09/10/2006,76.19285714,72.132,69.742,86.894,72.8564,59.7032
06/10/2006,76.57142857,73.148,70.584,88.609,72.8336,59.7236
05/10/2006,75.40714286,71.508,69.95,88.687,72.6356,59.6668
04/10/2006,75.8,71.024,71.196,90.002,72.6208,59.6464
03/10/2006,76.33571429,70.312,72.65,91.421,72.8668,59.6032
02/10/2006,78.50714286,70.352,73.748,91.716,72.9812,59.6024
29/09/2006,78.97142857,70.632,74.494,91.492,72.8752,59.5906
28/09/2006,75.50714286,69.86,74.918,91.058,72.6416,59.457
27/09/2006,74.92142857,67.02,73.368,90.487,72.2884,59.2884
26/09/2006,72.26428571,65.168,72.716,90.402,72.0572,59.3122
25/09/2006,67.72857143,62.524,73.808,90.049,71.872,59.3016
22/09/2006,68.02857143,61.54,74.968,90.199,71.7016,59.2264
21/09/2006,67.01428571,60.672,74.584,90.125,71.6764,59.1948
20/09/2006,65.73571429,61.388,74.444,90.341,71.674,59.1712
19/09/2006,64.09285714,61.14,73.732,90.324,71.5184,59.1032
18/09/2006,64.17857143,62.18,74.146,90.308,71.66,59.0696
15/09/2006,62.70714286,63.828,74.298,90.14,71.536,59.061
14/09/2006,61.64285714,64.348,74.16,89.777,71.4548,58.9884
13/09/2006,62.44285714,64.48,73.802,89.689,71.4444,58.9452
12/09/2006,61.39285714,64.2,74.15,89.326,71.368,58.8644
11/09/2006,60.92857143,64.32,76.06,89.37,71.2524,58.8612
08/09/2006,59.66428571,66.864,78.214,89.439,71.2464,58.799
07/09/2006,54.52857143,64.508,77.124,88.752,70.8912,58.6184
06/09/2006,53.97142857,65.888,77.482,89.05,70.732,58.5398
05/09/2006,57.03571429,66.66,77.564,89.497,70.7336,58.5194
04/09/2006,56.56428571,67.352,76.932,89.156,70.524,58.4126
01/09/2006,56.98571429,68.02,77.292,89.076,70.432,58.3614
31/08/2006,61.69285714,68.392,78.052,89.278,70.3488,58.3182
30/08/2006,63.87857143,71.368,78.374,89.347,70.24,58.254
29/08/2006,65.92142857,74.988,79.028,89.321,70.36,58.2796
25/08/2006,67.52142857,77.144,80.25,89.549,70.4508,58.314
24/08/2006,67.7,78.356,81.928,89.665,70.38,58.313
23/08/2006,70.15714286,79.976,82.626,89.753,70.2792,58.241
22/08/2006,70.43571429,79.716,84.48,89.67,70.214,58.182
21/08/2006,73.55,80.264,84.584,90.255,70.1756,58.2334
18/08/2006,75.11428571,85.092,86.152,90.688,70.1644,58.277
17/08/2006,78.40714286,88.396,88.272,90.786,70.154,58.2126
16/08/2006,80.13571429,88.496,88.832,90.791,70.1332,58.181
15/08/2006,78.24285714,87.5,89.676,90.561,70.034,58.137
14/08/2006,82.35714286,86.324,89.216,90.3,70.0024,58.0366
11/08/2006,87.05,86.112,89.546,90.148,69.9144,57.9636
10/08/2006,86.48571429,84.768,90.552,89.581,69.6036,57.8052
09/08/2006,86.65714286,83.972,91.844,89.146,69.388,57.7812
08/08/2006,90.11428571,83.124,93.424,88.732,69.214,57.7794
07/08/2006,89.1,84.1,96.634,88.474,69.0808,57.7252
04/08/2006,89.4,87.8,97.702,88.997,69.0276,57.6776
03/08/2006,92.21428571,89.564,97.806,88.811,68.7236,57.585
02/08/2006,97.18571429,89.74,99.976,88.814,68.6052,57.5704
01/08/2006,94.34285714,89.076,101.694,88.699,68.3612,57.5756
31/07/2006,94.25,88.468,102.002,88.828,68.3104,57.6564
28/07/2006,90.44285714,86.512,104.046,88.79,68.1,57.534
27/07/2006,89.29285714,86.564,106.634,88.609,67.8692,57.4832
26/07/2006,90.93571429,87.712,107.424,88.859,67.8172,57.4582
25/07/2006,86.38571429,85.38,108.808,88.146,67.3712,57.253
24/07/2006,80.45,83.068,110.192,87.832,66.9252,57.1004
21/07/2006,79.94285714,83.356,109.684,87.231,66.6272,57.088
20/07/2006,84.56428571,85.5,108.49,86.641,66.5388,57.0462
19/07/2006,87.27857143,85.276,107.198,85.938,66.3064,56.8902
18/07/2006,88.33571429,89.244,107.606,85.803,66.3924,56.9068
17/07/2006,89.28571429,88.904,108.088,85.449,66.3504,56.8758
14/07/2006,81.14285714,87.212,106.29,84.325,65.966,56.7402
13/07/2006,75.04285714,88.148,105.43,83.529,65.618,56.6312
12/07/2006,76.68571429,89.168,105.666,83.443,65.604,56.6206
11/07/2006,78.62142857,91.852,106.238,83.285,65.5624,56.5874
10/07/2006,80.67142857,92.108,106.916,83.389,65.5236,56.5652
07/07/2006,81.61428571,92.98,106.47,83.099,65.4376,56.5058
06/07/2006,83.96428571,96.336,105.982,82.804,65.4768,56.4546
05/07/2006,89.38571429,99.716,105.394,83.394,66.046,56.3948
04/07/2006,93.95714286,103.724,105.576,83.542,66.6756,56.3772
03/07/2006,98.28571429,109.168,104.502,83.079,66.5272,56.3296
30/06/2006,91.37142857,107.604,102.68,81.973,66.0244,56.1386
29/06/2006,88.01428571,106.048,100.664,80.921,65.7044,55.935
28/06/2006,94.34285714,110.212,100.38,80.918,65.6836,55.902
27/06/2006,94.50714286,114.312,100.618,80.818,65.5288,55.7976
26/06/2006,100.2928571,115.536,101.43,80.786,65.6352,55.8806
23/06/2006,100.4357143,121.58,101.38,80.869,65.6536,55.959
22/06/2006,100.75,126.704,100.86,80.956,65.6188,55.909
21/06/2006,106.3357143,127.136,100.504,81.044,65.48,55.8168
20/06/2006,111.9857143,132.236,100.32,81.052,65.3384,55.7836
19/06/2006,117.3357143,137.316,99.614,80.784,65.1724,55.678
16/06/2006,126.0357143,136.012,98.848,80.401,64.8404,55.533
15/06/2006,124.0357143,131.48,97.402,79.597,64.3752,55.3048
14/06/2006,124.3714286,129.12,96.88,79.04,64.1512,55.1618
13/06/2006,125.7785714,125.968,94.86,78.27,63.6636,54.9104
12/06/2006,134.6571429,127.272,95.926,78.161,63.6212,54.8666
09/06/2006,131.7214286,125.368,95.224,77.547,63.2612,54.7222
08/06/2006,134.7428571,122.712,93.3,76.412,62.7952,54.5226
07/06/2006,143.7142857,122.164,92.75,76.054,62.6516,54.4166
06/06/2006,141.6285714,120.624,91.446,75.308,62.274,54.2948
05/06/2006,152.3285714,121.724,91.384,75.414,62.1908,54.2516
02/06/2006,160.7857143,119.96,90.75,74.977,62.0508,54.1388
01/06/2006,154.8142857,115.628,88.61,73.849,61.5628,53.8874
31/05/2006,146.1071429,111.072,86.448,72.686,61.0712,53.6836
30/05/2006,139.3071429,107.428,84.04,72.141,60.634,53.5096
26/05/2006,128.2857143,99.836,80.314,70.698,59.906,53.159
25/05/2006,126.4928571,97.756,80.292,69.973,59.5952,52.997
24/05/2006,122.5142857,95.28,79.816,69.249,59.238,52.8382
23/05/2006,116.6642857,90.548,77.652,67.865,58.7352,52.589
22/05/2006,108.5285714,86.924,75.704,66.244,58.084,52.3208
19/05/2006,109.3785714,87.324,75.654,66.039,57.8696,52.2642
18/05/2006,100.6928571,81.18,73.534,64.666,57.178,51.9548
17/05/2006,88.70714286,75.016,70.584,62.864,56.4368,51.6364
16/05/2006,85.78571429,73.872,70.294,62.401,56.3304,51.5422
15/05/2006,74.19285714,68.404,67.484,60.967,55.8024,51.2216
12/05/2006,63.96428571,61.912,65.472,59.352,55.1108,50.9228
11/05/2006,61.43571429,61.684,64.778,58.825,54.9324,50.9112
10/05/2006,63.81428571,63.324,64.792,58.937,54.9668,50.9532
09/05/2006,63.94285714,64.64,64.678,58.932,54.884,51.0006
08/05/2006,62.52857143,63.752,64,58.452,54.8,50.9342
05/05/2006,62.60714286,64.58,62.81,57.975,54.6332,50.8406
04/05/2006,63.78571429,65.08,62.36,57.9,54.5152,50.8098
03/05/2006,60.57857143,63.888,61.628,57.397,54.2956,50.7462
02/05/2006,59.52142857,63.336,61.22,57.055,54.2396,50.8814
28/04/2006,58.14285714,62.268,60.332,57.289,54.2368,50.8638
27/04/2006,57.11428571,61.044,59.862,57.22,54.2732,50.8258
26/04/2006,57.12857143,61.54,59.728,57.663,54.3164,50.9056
25/04/2006,58.48571429,61.592,59.626,57.803,54.338,50.934
24/04/2006,60.84285714,61.824,61.394,58.194,54.5452,50.9594
21/04/2006,62.9,60.652,61.508,57.845,54.5008,50.971
20/04/2006,63.85,60.792,61.656,57.848,54.5252,51.0126
19/04/2006,67.25,62.828,61.266,57.549,54.4456,50.9494
18/04/2006,68.58571429,64.352,61.178,57.29,54.434,50.8952
13/04/2006,69.05714286,64.756,61.456,57.12,54.4376,50.8764
12/04/2006,66.40714286,64.484,61.018,56.919,54.314,50.7952
11/04/2006,64.63571429,63.984,60.142,56.806,54.4688,50.7196
10/04/2006,64.73571429,65.888,60.358,56.847,54.56,50.7252
07/04/2006,64.64285714,66.152,61.052,56.774,54.4592,50.7002
06/04/2006,63.85714286,66.716,61.584,56.617,54.3208,50.6938
05/04/2006,62.44285714,66.564,61.784,56.43,54.2144,50.6644
04/04/2006,61.71428571,69.032,61.954,56.488,54.1376,50.7034
03/04/2006,59.84285714,67.872,61.954,56.218,54.0068,50.6598
31/03/2006,62.92857143,66.26,61.792,55.958,53.8796,50.589
30/03/2006,63.42857143,64.716,61.2,55.633,53.7304,50.4752
29/03/2006,64.32142857,64.248,61.68,55.758,53.784,50.4366
28/03/2006,62.43571429,61.04,60.396,55.804,53.524,50.3594
27/03/2006,61.82857143,59.64,59.87,55.585,53.412,50.3692
24/03/2006,64.15,59.368,59.524,56.279,53.3236,50.3148
23/03/2006,64.55,59.104,59.358,57.33,53.2352,50.2944
22/03/2006,66.08571429,58.396,59.17,57.475,53.142,50.2954
21/03/2006,66.97142857,58.68,59.444,57.593,53.092,50.3232
20/03/2006,70.50714286,57.916,59.204,57.614,53.0832,50.3148
17/03/2006,69.7,57.66,59.088,57.522,53.0316,50.377
16/03/2006,68.76428571,60.964,58.924,57.847,52.9704,50.391
15/03/2006,70.15714286,62.364,60.242,58.467,52.9692,50.5296
14/03/2006,70.02142857,62.52,61.082,59.038,53.1108,50.6406
13/03/2006,64.05714286,59.704,59.654,59.246,52.9408,50.496
10/03/2006,60.17142857,58.004,58.682,58.732,52.77,50.4362
09/03/2006,59.43571429,58.156,58.078,58.491,52.6984,50.4306
08/03/2006,56.8,57.552,56.784,58.314,52.4768,50.349
07/03/2006,54.65714286,56.3,56.424,58.798,52.5156,50.3314
06/03/2006,51.86428571,54.828,55.798,58.48,52.3236,50.3312
03/03/2006,49.93571429,55.952,55.144,58.183,52.2044,50.443
02/03/2006,47.68571429,56.452,54.508,57.755,52.0064,50.3488
01/03/2006,52.44285714,57.004,54.45,57.808,51.9396,50.2776
28/02/2006,49.80714286,54.876,53.232,58.01,51.728,50.1386
27/02/2006,50.28571429,56.036,52.872,58.348,51.7084,50.1482
24/02/2006,51.22142857,57.324,53.082,58.3,51.736,50.188
23/02/2006,51.44285714,57.684,53.186,58.207,51.7856,50.1574
22/02/2006,53.44285714,59.112,52.904,58.234,51.7772,50.1716
21/02/2006,56.20714286,59.752,53.14,58.336,51.896,50.2064
20/02/2006,55.86428571,60.1,53.44,58.451,52.0328,50.2546
17/02/2006,56.04285714,59.68,53.166,58.241,52.0144,50.2196
16/02/2006,58.92142857,59.612,52.89,58.456,51.9436,50.194
15/02/2006,62.61428571,59.944,54.246,58.678,51.8792,50.2414
14/02/2006,63.97857143,60.208,54.578,58.541,51.7628,50.2144
13/02/2006,65.07857143,60.492,55.598,58.978,51.726,50.2922
10/02/2006,66.8,60.516,55.98,58.887,51.6652,50.3514
09/02/2006,62.26428571,56.884,54.994,58.163,51.3248,50.189
08/02/2006,61.8,58.12,54.182,58.168,51.3328,50.2024
07/02/2006,63.93571429,59.644,54.04,58.266,51.2964,50.17
06/02/2006,64.14285714,59.604,53.832,58.128,51.2336,50.174
03/02/2006,63.91428571,59.36,53.402,58.088,51.2396,50.1614
02/02/2006,62.15714286,58,52.784,57.748,51.2504,50.1012
01/02/2006,60.47857143,56.016,52.82,57.271,51.1436,50.0288
31/01/2006,61.16428571,56.548,53.47,57.266,51.1032,50.0578
30/01/2006,61.47142857,56.768,53.336,56.975,51.13,49.992
27/01/2006,58.04285714,54.336,52.496,56.478,51.0704,49.8666
26/01/2006,54.94285714,52.564,51.65,55.802,50.902,49.7712
25/01/2006,52.22857143,51.896,51.076,55.361,50.7384,49.6926
24/01/2006,55.6,51.588,51.022,55.602,50.6452,49.705
23/01/2006,56.72857143,49.708,50.482,55.601,50.5432,49.722
20/01/2006,55.29285714,48.84,50.124,55.389,50.5824,49.7208
19/01/2006,54.43571429,48.688,50.066,55.345,50.5244,49.6988
18/01/2006,51.45714286,46.696,49.836,55.025,50.3316,49.6168
17/01/2006,49.53571429,46.528,51.212,54.986,50.3216,49.6218
16/01/2006,49.52142857,46.78,51.3,54.788,50.2624,49.6644
13/01/2006,50.84285714,46.652,53.034,54.837,50.2936,49.6852
12/01/2006,49.5,46.168,55.302,54.863,50.3492,49.6412
11/01/2006,49.43571429,48.548,55.78,54.939,50.348,49.6084
10/01/2006,49.13571429,48.948,55.742,54.984,50.2416,49.6094
09/01/2006,49.17857143,50.704,56.024,55.036,50.3364,49.618
06/01/2006,47.5,51.444,55.956,54.884,50.3252,49.5886
05/01/2006,47.9,53.104,56.77,54.862,50.2832,49.5834
04/01/2006,44.95714286,50.244,56.692,54.182,50.0924,49.4744
03/01/2006,40.81428571,48.436,56.994,53.687,49.8628,49.3974
30/12/2005,40.79285714,48.06,58.838,53.745,49.8724,49.4186
29/12/2005,41.45,47.444,58.782,53.657,49.8704,49.42
28/12/2005,41.89285714,47.568,58.904,53.66,49.816,49.4502
23/12/2005,42.89285714,49.624,59.844,53.812,49.866,49.4758
22/12/2005,46.87857143,50.392,61.172,53.736,49.8252,49.4504
21/12/2005,47.50714286,49.904,61.162,53.561,49.682,49.4072
20/12/2005,51.55714286,50.656,61.222,53.492,49.7908,49.4004
19/12/2005,52.94285714,50.736,61.002,53.43,49.8156,49.3866
16/12/2005,54.38571429,50.256,61.166,53.057,49.7312,49.3282
15/12/2005,53.2,50.456,62.788,52.865,49.758,49.3128
14/12/2005,54.45714286,51.256,63.824,52.901,49.9012,49.366
13/12/2005,53.9,51.408,63.518,53.165,49.8128,49.361
12/12/2005,52.21428571,51.444,63.228,53.235,49.7036,49.381
09/12/2005,53.01428571,52.976,63.564,53.726,49.778,49.4562
08/12/2005,55.06428571,55.896,63.532,53.857,49.8248,49.4374
07/12/2005,55.97142857,55.82,63.462,53.87,49.7504,49.4546
06/12/2005,56.65,59.416,63.316,53.933,49.7632,49.4718
05/12/2005,57.51428571,64.436,64.022,54.122,49.7768,49.4774
02/12/2005,53.34285714,63.012,63.11,53.498,49.454,49.3642
01/12/2005,51.47142857,62.536,62.504,53.131,49.3616,49.3654
30/11/2005,48.73571429,61.344,62.358,52.696,49.1704,49.2924
29/11/2005,47.16428571,60.468,61.794,52.898,49.1072,49.2226
28/11/2005,44.87142857,60.436,61.332,54.224,48.9792,49.163
25/11/2005,47.1,63.14,62.154,56.056,49.2332,49.1612
24/11/2005,48.92142857,65.552,62.492,56.219,49.2812,49.1464
23/11/2005,54.78571429,69.616,62.424,56.172,49.2552,49.192
22/11/2005,56.40714286,70.12,62.774,56.639,49.2904,49.2836
21/11/2005,63.05,70.24,62.712,56.899,49.332,49.3034
18/11/2005,69.34285714,70.064,61.722,56.594,49.184,49.2852
17/11/2005,69.41428571,71.952,61.062,56.567,49.1996,49.2624
16/11/2005,70.06428571,72.42,60.614,56.597,49.2276,49.3008
15/11/2005,70.64285714,71.788,60.46,56.843,49.1828,49.3818
14/11/2005,70.32142857,71.268,59.954,56.831,49.1344,49.3858
11/11/2005,72.56428571,72.076,59.646,56.756,49.1668,49.4672
10/11/2005,75.85,75.12,60.182,56.636,49.1224,49.4712
09/11/2005,79.98571429,76.392,60.72,56.459,49.2156,49.472
08/11/2005,86.41428571,75.628,60.654,56.279,49.2708,49.5292
07/11/2005,85.56428571,75.012,60.624,56.305,49.1636,49.498
04/11/2005,83.84285714,74.152,60.214,55.971,48.992,49.4592
03/11/2005,80.36428571,71.168,58.76,55.286,48.7096,49.3428
02/11/2005,84.77857143,71.104,58.276,54.956,48.6612,49.3068
01/11/2005,79.87142857,67.216,56.64,54.059,48.278,49.1398
31/10/2005,70.64285714,63.608,54.424,52.924,47.818,49.0074
28/10/2005,68.08571429,63.208,54.098,52.487,47.8168,48.9774
27/10/2005,68.50714286,62.472,54.226,52.192,47.808,48.9566
26/10/2005,73.33571429,63.372,54.048,52.138,47.7472,48.9362
25/10/2005,75.6,63.12,53.812,52.08,47.8168,48.9694
24/10/2005,72,62.228,52.954,51.607,47.7824,48.9066
21/10/2005,68.3,61.168,51.672,51.098,47.5428,48.868
20/10/2005,64.27857143,59.432,50.38,50.57,47.4548,48.7422
19/10/2005,57.55714286,55.232,48.652,49.596,47.0256,48.541
18/10/2005,58.16428571,55.428,48.532,49.455,47.0516,48.5184
17/10/2005,57.65,55.184,48.416,49.521,47.1256,48.5298
14/10/2005,57.81428571,53.38,47.78,49.044,47.0536,48.6338
13/10/2005,53.8,50.172,46.3,48.049,46.7024,48.5894
12/10/2005,52.3,48.808,45.96,47.698,46.55,48.526
11/10/2005,55.61428571,49.132,45.762,47.617,46.6136,48.547
10/10/2005,55.77142857,48.64,45.858,47.924,46.698,48.5344
07/10/2005,54.97857143,47.216,44.948,47.956,46.672,48.5116
06/10/2005,50.93571429,45.244,42.942,47.031,46.3396,48.387
05/10/2005,49.7,45.048,41.978,46.594,46.2236,48.3418
