Date,EWSTDEV_14,EWSTDEV_25,EWSTDEV_50,EWSTDEV_100,EWSTDEV_250,EWSTDEV_500
2002-04-22,39.8377569008,47.8872851534,65.2346453884,135.412150797,387.649685349,543.531242762
2002-04-19,41.9639167641,49.3851272076,66.2109515659,136.689691554,389.052337491,544.179367221
2002-04-18,44.9254099628,51.3121136172,67.42514083,138.034400418,390.420869442,544.788702095
2002-04-17,44.4491040117,51.633097801,67.8427137823,139.200870172,391.877682841,545.483709446
2002-04-16,43.3571969493,51.995416395,68.3336672878,140.403533554,393.33034923,546.167685913
2002-04-15,46.5464494845,54.0430613192,69.7116304135,141.812289699,394.622749223,546.693777093
2002-04-12,46.3138389861,54.1475832081,70.5534152035,143.083758971,395.761357258,547.093755843
2002-04-11,38.357357594,51.1818959762,70.5662983213,144.164360711,396.791952868,547.411708027
2002-04-10,41.149845916,53.2345643625,71.8733886762,145.586342912,398.17264007,548.004719786
2002-04-09,40.1651090788,53.9295817327,73.087558721,146.988165509,399.386135072,548.451470553
2002-04-08,37.2809085379,54.3382935341,74.2933708412,148.397917525,400.59553675,548.891319645
2002-04-05,40.0018073182,56.5426679981,75.6468327595,149.852456777,401.99405296,549.487645291
2002-04-04,41.1626512877,58.5592391418,77.1751913876,151.358535298,403.319799936,550.013956857
2002-04-03,44.1743692656,60.7314073528,78.3426201432,152.783239799,404.762814482,550.643237298
2002-04-02,47.3045009836,62.8579579852,79.4275633235,154.199821362,406.218841106,551.279965865
2002-03-28,49.1504654325,64.0461514194,79.9039718669,155.482986158,407.727250152,551.96660307
2002-03-27,51.9915120156,66.6073039618,81.4871152016,157.041844041,409.082881148,552.498677704
2002-03-26,52.6297538788,68.7820216581,83.1179212857,158.611733782,410.37268249,552.970773581
2002-03-25,53.5421534911,71.2509297369,84.7972414702,160.205054593,411.692728079,553.463716693
2002-03-22,57.5014501079,73.8708791449,85.9692734764,161.695824958,413.160754933,554.085886038
2002-03-21,61.7662075196,76.4769559755,87.0592510692,163.181739746,414.639823057,554.713380253
2002-03-20,66.1171920075,78.5833400987,87.7284846043,164.585077543,416.15671484,555.374206022
2002-03-19,65.6463741438,76.6590356819,86.0603455976,165.460482311,417.771797204,556.150488274
2002-03-18,66.1420533376,75.4244771889,84.9353176608,166.530024027,419.36688198,556.88935327
2002-03-15,66.4382611262,74.0618181096,83.8992259592,167.675363228,420.954230697,557.610202838
2002-03-14,69.5814240633,74.7585809432,84.0668833234,169.116071605,422.477788772,558.251446693
2002-03-13,71.1907298863,74.1616835088,83.6479417062,170.473826536,424.031006027,558.918128698
2002-03-12,74.3095808302,74.6458531261,83.8824966599,171.990775317,425.539788404,559.53185522
2002-03-11,76.2752687692,74.1445076969,83.7366225448,173.46990167,427.069161458,560.160469282
2002-03-08,72.3566978964,69.6646609824,82.0177483967,174.704640627,428.665260669,560.855811155
2002-03-07,64.8546296109,63.564888879,80.1196610124,175.973971133,430.258651948,561.540679748
2002-03-06,60.8023027179,60.4905675496,79.8271458457,177.557712461,431.764679207,562.127165271
2002-03-05,59.929478757,59.8432406493,80.5809880534,179.303120826,433.174125239,562.619832565
2002-03-04,48.9954162693,54.7990878264,80.2030519604,180.935349903,434.675275873,563.190678043
2002-03-01,49.6619460421,56.1275886039,81.7379412674,182.737017274,435.912915845,563.533358204
2002-02-28,52.6563753217,57.6511577335,82.7727166016,184.163853418,436.809872338,563.625830598
2002-02-27,51.7856060892,58.5744118742,84.2711126859,186.009306282,438.080245315,563.987824295
2002-02-26,54.7834959012,60.9238011629,85.9378873977,187.744064267,439.168111219,564.208547605
2002-02-25,58.6337880757,62.7630256264,87.0458437966,189.201465248,440.046497524,564.279098768
2002-02-22,56.9974781839,60.4384111208,86.2392570491,190.034835487,440.60687317,564.137717641
2002-02-21,57.3481650846,59.6093253848,86.2402977934,191.158583004,441.297697709,564.079973553
2002-02-20,41.5620656752,50.1304849764,83.3174239646,191.484522594,441.642122385,563.800341282
2002-02-19,37.8692075772,48.5754597189,83.6078268529,192.790993668,442.421267377,563.799663719
2002-02-18,40.6590059987,50.5165805644,85.2365078891,194.606725831,443.529036289,564.025488858
2002-02-15,42.4073732068,52.2087617927,86.9235962773,196.540026927,444.764757822,564.343656032
2002-02-14,39.2667181468,52.3361634937,88.3210138376,198.514044442,446.109001002,564.743392956
2002-02-13,42.0291738308,54.4696321532,90.0554814455,200.382337823,447.205911758,564.950457052
2002-02-12,45.0054688735,56.3598493761,91.6174309946,202.154566031,448.203199081,565.083386529
2002-02-11,47.8513853973,58.6492079953,93.4516132556,204.087822833,449.328054836,565.305183813
2002-02-08,51.0181628754,60.4004006886,94.9332933384,205.828637351,450.271281132,565.394665142
2002-02-07,54.260767414,62.0809922589,96.3960898375,207.568171363,451.200110603,565.471853254
2002-02-06,49.1795700574,58.8330850625,96.1345490219,208.739175798,451.794695568,565.323730592
2002-02-05,44.8982481271,56.7290811345,96.496836741,210.1385027,452.500470868,565.247385747
2002-02-04,48.2184311364,58.9803313334,98.4002046135,212.138756355,453.612028262,565.44943202
2002-02-01,51.1250283272,61.2755015288,100.377435311,214.236986037,454.826790042,565.724765457
2002-01-31,54.9095440776,63.6844476748,102.342315603,216.261497664,455.916742181,565.904705878
2002-01-30,48.9806535761,60.7932496467,102.609985682,217.65436038,456.562744571,565.778268232
2002-01-29,48.5905473814,61.2273806291,104.058931258,219.470120497,457.452691587,565.813883461
2002-01-28,49.820162547,62.8726747351,105.922115697,221.675816861,458.792933874,566.176329157
2002-01-25,53.2751520591,65.4070311729,108.05650566,223.86455069,459.995433253,566.428837547
2002-01-24,52.514606032,66.5596020284,109.836742164,226.109648329,461.370914028,566.811876438
2002-01-23,56.2591534796,69.276840169,112.051251595,228.30266325,462.507650071,567.008289548
2002-01-22,59.8345300694,71.4441889638,114.066661146,230.350920187,463.472825911,567.079307828
2002-01-21,62.664051308,73.0751972503,115.936835876,232.335051129,464.368403744,567.099875968
2002-01-18,63.8138760545,73.7913707991,117.577215444,234.231783979,465.18451465,567.064331426
2002-01-17,65.6177293672,75.0145137085,119.447148439,236.230634332,466.058160812,567.066253168
2002-01-16,64.9305136871,75.1714287586,121.090518839,238.147077785,466.856393179,567.015144057
2002-01-15,68.0103464393,77.417010458,123.375246116,240.350561967,467.865122185,567.107340555
2002-01-14,61.1545263584,75.5411049929,124.659524177,242.14977562,468.553306748,566.978836558
2002-01-11,64.8846758951,78.4784057449,127.176878519,244.523411898,469.713124909,567.176000972
2002-01-10,68.0276511639,81.3300254734,129.727358171,246.891048195,470.82772382,567.337189013
2002-01-09,73.0565261269,84.5926845523,132.234898534,249.368648031,472.119405528,567.627179214
2002-01-08,78.1242783375,87.479103792,134.519138142,251.868895747,473.503723785,567.985817702
2002-01-07,79.5393190251,87.8869996308,135.839059996,254.275103915,475.051985296,568.476741309
2002-01-04,73.4790446125,84.5764435426,136.014567855,256.527437907,476.698975491,569.05244263
2002-01-03,62.5049996669,80.2181898167,136.186550916,258.827108787,478.334267439,569.611115573
2002-01-02,65.8169990121,82.9987493172,138.762346265,261.419413008,479.578994393,569.842294213
2001-12-31,69.1042240514,85.856766954,141.388492008,264.036378547,480.815312637,570.063758692
2001-12-28,68.8433269282,87.5570106404,143.700105843,266.687401564,482.162899046,570.366856015
2001-12-27,71.2692490833,90.5149850882,146.435256457,269.351334269,483.371487736,570.560449867
2001-12-24,76.1691627905,94.2082743039,149.393825891,271.93566292,484.386989613,570.611129113
2001-12-21,81.810087123,97.9426443236,152.364149072,274.45036658,485.289187632,570.580330801
2001-12-20,81.8812753868,97.7826364954,154.115834646,276.293004384,485.659601756,570.195020417
2001-12-19,85.6984488032,99.9699122376,156.71051468,278.541289103,486.28872247,569.978422648
2001-12-18,91.5114038004,103.413240877,159.723375323,281.033911513,487.096568506,569.880880979
2001-12-17,96.6812054346,106.298069914,162.622268525,283.43348248,487.797528904,569.709999382
2001-12-14,89.7690753623,102.780288254,163.813507748,285.038955127,487.946789726,569.181951274
2001-12-13,79.6198376132,99.1411852902,165.319658807,286.799326008,488.174960553,568.705073403
2001-12-12,73.4806157878,98.7362363363,167.880931007,289.042974341,488.704294969,568.422535667
2001-12-11,71.5598365774,100.757734954,171.06465576,291.623610251,489.483170283,568.305323973
2001-12-10,71.4947098295,103.844906247,174.479522677,294.365128364,490.395429261,568.277958966
2001-12-07,76.7910957739,107.78235617,177.567107818,297.322900467,491.716226798,568.543778033
2001-12-06,68.843879743,104.680350148,177.810861392,299.896917195,493.429844554,569.135044695
2001-12-05,63.9505860337,103.902766509,179.138181047,302.715753467,495.030348425,569.617731011
2001-12-04,68.1904790853,108.141248062,182.696481341,305.692590662,496.083434315,569.67341848
2001-12-03,67.0048132038,111.511978191,186.323918806,308.479196906,496.845741807,569.52583994
2001-11-30,69.7611748286,115.963585401,190.065308455,311.478121634,497.82908057,569.52907033
2001-11-29,72.6481832367,120.639150531,193.862155365,314.521417752,498.830160158,569.542816755
2001-11-28,74.6954083347,125.461621098,197.74652004,317.580992554,499.802272713,569.534297423
2001-11-27,80.2344825513,129.961267833,201.08549266,320.772394411,501.086815716,569.749478443
2001-11-26,84.8948865463,132.980218511,203.686441829,323.944644519,502.532945629,570.08576395
2001-11-23,90.2272160358,136.306006347,206.465537579,327.168561346,503.936948066,570.384972994
2001-11-22,89.3847187829,135.549282688,207.649514145,330.230523546,505.550812658,570.85100107
2001-11-21,91.3034381831,136.4858909,209.684589647,333.456771847,507.041342945,571.210013154
2001-11-20,94.0190854341,137.889232401,212.041416599,336.757270294,508.466191616,571.512767841
2001-11-19,88.4378443835,134.960571868,213.041408514,339.943440804,510.05019349,571.940122898
2001-11-16,87.7189255625,135.015722668,215.348557799,343.322115313,511.437793091,572.205520887
2001-11-15,92.1144391275,138.077293785,218.813231161,346.764552143,512.557974229,572.268508895
2001-11-14,96.0077572593,140.745979599,222.241024143,350.243637125,513.68328979,572.332815253
2001-11-13,93.7569663221,140.216141472,224.817689001,353.749991382,514.987963856,572.526570305
2001-11-12,100.556040168,145.791051542,229.33144064,356.964301251,515.51150775,572.172095072
2001-11-09,102.240348055,147.258036577,232.73469795,360.547205148,516.625198819,572.22259656
2001-11-08,95.3544410393,144.933658206,235.280694131,364.158732447,517.90745556,572.394061638
2001-11-07,95.5759950383,146.627510269,239.158063268,367.772396697,518.845567753,572.315196196
2001-11-06,93.8722532025,147.874316195,243.095449849,371.415765712,519.757928704,572.216963509
2001-11-05,89.8030940712,148.788077795,247.141946064,375.081203165,520.626632883,572.087213342
2001-11-02,94.4977272082,153.724284975,252.082944048,378.389836631,520.939158988,571.585464726
2001-11-01,101.482895048,159.976885639,257.089458579,381.206992983,520.762192926,570.773608181
2001-10-31,107.856708903,166.384786505,261.939249027,383.663401806,520.272456275,569.77155984
2001-10-30,110.920188964,172.259586826,266.371082781,385.617197558,519.399708661,568.541740717
2001-10-29,119.082526623,179.211401464,271.700419905,388.53429759,519.216368749,567.741198908
2001-10-26,121.909603956,182.876386938,276.749904029,392.219997386,519.783439686,567.424836432
2001-10-25,130.940649682,190.1238519,282.300997668,395.169495098,519.542561748,566.592730333
2001-10-24,135.938594968,194.901175196,287.76584234,398.780544618,519.906595152,566.147729356
2001-10-23,136.259824897,197.845668134,293.057777743,402.55829013,520.4299379,565.80796345
2001-10-22,146.102462068,205.595546187,298.894042303,405.379502716,519.950396097,564.835119242
2001-10-19,156.474878262,213.966194326,304.385196032,407.520946155,518.927238395,563.539124771
2001-10-18,165.81661236,221.176358086,310.532510359,410.767444884,518.746339458,562.763520387
2001-10-17,164.395762345,223.672636498,316.217374589,414.645386141,519.208523723,562.399785965
2001-10-16,174.323016209,231.696065827,322.570564509,417.584792893,518.668612331,561.408920202
2001-10-15,185.426023831,240.326173763,328.986924028,420.336017255,517.939673638,560.309555123
2001-10-12,188.93519534,246.028611235,335.546880401,423.860577713,517.850716918,559.608537846
2001-10-11,186.114616537,250.152240238,342.117715505,427.550951402,517.884173644,558.987715592
2001-10-10,179.308519575,254.323136475,348.886493698,431.168463273,517.788656635,558.289751002
2001-10-09,188.054559107,264.137797821,355.421296251,433.141659216,516.303022846,556.760879836
2001-10-08,193.590569033,273.720280055,362.284173805,435.385869436,514.984248006,555.341138375
2001-10-05,196.533404762,283.435248966,369.294218224,437.624848026,513.630880041,553.911704977
2001-10-04,199.144573094,293.923893899,376.233635449,439.515547396,511.996334093,552.329614604
2001-10-03,212.540178757,305.649393208,380.779844626,438.807822337,508.665722232,549.799640407
2001-10-02,228.194683748,316.809528412,383.731836558,436.700948409,504.518782617,546.844309708
2001-10-01,244.850682346,326.605517993,384.693460589,433.025367386,499.513308798,543.454957117
2001-09-28,260.485374218,339.662043793,389.10034885,431.941125521,496.002019146,540.913714448
2001-09-27,279.292986312,348.915568393,388.358929379,426.855345788,490.272051533,537.208505332
2001-09-26,296.146563185,353.791437708,383.517861764,418.975007901,483.156956245,532.826790067
2001-09-25,310.50710376,354.784837287,375.408840497,409.049344382,475.130721843,528.040998858
2001-09-24,317.993563763,348.635651068,362.033020791,396.021776642,465.772002868,522.659542258
2001-09-21,282.48290888,311.574679897,329.331868287,372.400072025,451.95617965,515.191298442
2001-09-20,251.5585543,279.487248039,301.318705359,352.491308912,440.240659059,508.904641571
2001-09-19,238.857660175,260.892448842,282.703185649,338.527722675,431.448759892,504.151423134
2001-09-18,239.404867318,251.966690349,270.711872303,328.679910044,424.682982407,500.459619198
2001-09-17,242.593610609,244.601104853,259.979151046,319.84177948,418.516646108,497.119392473
2001-09-14,206.620875506,208.911978652,233.108781555,303.272094259,409.296470672,492.406058284
2001-09-13,196.045565987,192.471989513,218.89777366,293.826717004,403.2851026,489.278417043
2001-09-12,151.788824911,154.038116498,194.6720608,280.422015693,395.857532485,485.556339593
2001-09-10,125.112576738,130.452793977,180.591077353,272.469023512,390.841801318,483.012079257
